id,name,price,store
41274,VINO GRA©EVINA KG ZELINA 5 L,11.89,spar
40255,UMAK ZVIJEZDA BBQ LJUTI 300 g,2.39,spar
39524,ULJE AMBR.SOLAIRE SPF30 150 ml,15.99,spar
39522,ULJE AMBER SOLEI. KOKOS 200 ml,10.49,spar
40254,UMAK ZVIJEZDA BBQ BLAGI 300 g,2.39,spar
39523,ULJE AMBR SOLAIR SPF15 150 ml,12.99,spar
15295,KETCHUP ZVIJEZDA BLAGI 300 g,1.79,spar
21105,ML.AMBRE SOLAIRE SPF50+ 40 ml,14.99,spar
35643,SPR.AMBRE SOL.SPF50+ 150 ml,15.99,spar
35643,SPR.AMBRE SOL.SPF50+ 150 ml,16.09,spar
11456,HREN SPAR PREMIUM ST.75 g,2.99,spar
5306,Ciabatt. s maslinama 200 g,0.72,spar
5307,Ciabatta rustica  150 g,0.44,spar
21782,MUFFINI LJE©NJAK KAKAO 220 g,1.99,spar
35582,SPAR VREĆA ZA SM.REC.15L 8/1,2.99,spar
18517,"LIK.VODKA S-BUDGET PINK 0,7 L",7.99,spar
18516,"LIK.VODKA S-BUDGET BLUE 0,7 L",7.99,spar
21128,"MLIJ. UHT 2,8% JUNIOR DU.0,2 L",0.69,spar
21399,"MLIJEKO ČOK.JUNIOR DUKAT 0,2 L",1.09,spar
43146,VRH.KIS.BAKIN.25%M.M.B&F 300 g,1.89,spar
45054,©AMP.H&S MENTHOL 800ml,9.95,spar
45053,©AMP.H&S CLASSIC 800ml,9.95,spar
30733,REGENERATOR PANTENE MIR.160 ml,5.39,spar
45166,©AMPON PANTENE HYDRA 250 ml,5.99,spar
20040,MASKA PANTENE MIRACLES 300 ml,14.99,spar
45052,©AMP.H&S CITRUS  800 ml,9.95,spar
40968,"VINO CATT.CABER.SAUVIG. 0,75 L",13.89,spar
41070,"VINO DAMJ.MALVAZIJA 0,75 L",15.59,spar
40818,"VINO AR.LILLET BLANC 0,75 L",19.02,spar
40819,"VINO AR.LILLET ROSE 0,75 L",19.02,spar
349,AJVAR GURMANO DOMAĆI BLA.300 g,5.49,spar
348,AJVAR GURMANO DOM.LJUTI 300 g,5.49,spar
26687,PIND®UR GURMANO BLAGI 300 g,4.99,spar
26688,PIND®UR GURMANO LJUTI 300 g,4.99,spar
43874,ZAKUSKA GURMANO BLAGA 300 g,4.99,spar
43875,ZAKUSKA GURMANO LJUTA 300 g,4.99,spar
25488,PAPRIČICE GURMANO PUNJ.290 g,4.99,spar
15516,KISELA REPA NATURETA 530 g,2.99,spar
47052,ĐUVEČ PODRAVKA  340 g,1.85,spar
47053,ĐUVEČ PODRAVKA  690 g,3.29,spar
38302,TJESTENINA PODR.MILANEZE 155 g,2.49,spar
28207,POSL.ZA PSE PEDIGR.TASTY 140 g,2.19,spar
28208,POSL.ZA PSE PEDIGR.TASTY 155 g,2.19,spar
40020,UMAK KIKKOMAN OD SEZAMA 300 g,5.49,spar
14258,KA©ICA FRUT.POV.PIL.RI®A 190 g,1.99,spar
43005,VOĆNI PIRE GERB NATURAL 90 g,1.29,spar
43006,VOĆNI PIRE GERB.NATURAL 90 g,1.29,spar
43006,VOĆNI PIRE GERB.NATURAL 90 g,1.29,spar
26199,PELENE PRETTY BABY MAXI 46/1,7.99,spar
35642,SPR.AMBRE SOL.KID SPF50 270ml,19.99,spar
41067,"VINO D.WACHAU RIESLING 0,75 L",13.49,spar
26165,PEL.PRETTY BABY NEWBORN 26/1,3.95,spar
41066,"VINO D.W.GR. VELTLINER 0,75 L",10.02,spar
42847,"VODKA BLACK THREE SIXTY 0,7 L",17.49,spar
8946,Focaccia Mediteran 300 g,1.49,spar
8949,Focaccia mijeą.kukuruzna 300 g,1.49,spar
41577,"VINO MERLOT ©O©KIĆ 0,75 L",6.92,spar
41284,VINO GRA©EVINA ©O©KIĆ 1 L,6.62,spar
41868,"VINO PZ VRB.ZL.SELEKCI. 0,75 L",15.69,spar
35666,SPRAY AMBI PUR GO&ORCHI.185 ml,4.45,spar
35668,SPRAY AMBI PUR SPR&AWAK 185 ml,5.39,spar
35667,SPRAY AMBI PUR OCE&MIST 185 ml,4.45,spar
45550,®UTA LJEPLJIVA PLOČA 10/1,4.99,spar
31337,"RU® EVELINE TEK.MAT 0,6 4,5 ml",6.55,spar
31338,"RU® EVELINE TEK.MAT 01 4,5 ml",6.55,spar
31339,"RU® EVELINE TEK.MAT 02 4,5 ml",6.55,spar
31340,"RU® EVELINE TEK.MAT 03 4,5 ml",6.55,spar
31341,"RU® EVELINE TEK.MAT 04 4,5 ml",6.55,spar
31342,"RU® EVELINE TEK.MAT 05 4,5 ml",6.55,spar
31348,RU® EVELINE ZA USNE VARIETE 02,6.55,spar
31349,RU® EVELINE ZA USNE VARIETE 03,6.55,spar
31336,"RU® EVELINE F.GARDEN 03 4,5 ml",6.15,spar
31335,"RU® EVELINE F.GARDEN 02 4,5 ml",6.15,spar
31334,"RU® EVELINE F.GARDEN 01 4,5 ml",6.15,spar
31347,RU® EVELINE ZA USNE VARIETE 01,6.55,spar
31350,RU® EVELINE ZA USNE VARIETE 04,6.55,spar
9365,GEL LAK LAQUE 112 8 ml,2.8,spar
9381,GEL LAK LAQUE 53 8 ml,2.8,spar
9367,GEL LAK LAQUE 115 8 ml,2.8,spar
9366,GEL LAK LAQUE 114 8 ml,2.8,spar
19975,MASK.EVELINE VARIETE SMEĐA T&L,5.3,spar
19972,MASK.EVELINE LOOK UP 10 ml,5.95,spar
19974,MASK.EVELINE V.SHOW  10 ml,5.75,spar
19973,MASK.EVELINE SEXY EYES  8 ml,7.55,spar
33740,"SJAJILO ZA US F.KREM 03 4,5 ml",6.15,spar
33739,"SJAJILO ZA US F.KREM 02 4,5 ml",6.15,spar
33738,"SJAJILO ZA US F.KREM 01 4,5 ml",6.15,spar
31352,RU® EVELINE ZA USNE VARIETE 06,6.55,spar
31351,RU® EVELINE ZA USNE VARIETE 05,6.55,spar
29114,PUDER EVELIN TEKUĆI N.04 30 ml,6.75,spar
29113,PUDER EVELIN TEKUĆI N.03 30 ml,6.75,spar
29112,PUDER EVELIN TEKUĆI N.02 30 ml,6.75,spar
29111,PUDER EVELIN TEKUĆI N.01 30 ml,6.75,spar
21052,MJE©AVINA GLJIVA S-BUD. 300 g ,1.99,spar
41964,VINO S-BUDGET GRA©EVINA 3 L,7.49,spar
29115,PUDER EVELIN TEKUĆI N.05 30 ml,6.75,spar
29072,"PUD EVE TEK+ SJ.ZA O.01 6,5 ml",6.3,spar
29108,PUDER EVELIN HIGHL.01 30 ml,9.99,spar
29109,PUDER EVELIN HIGHL.02 30 ml,9.99,spar
16095,"KOREK.EVELIN WOND.M.01 6,8 ml",5.5,spar
16096,"KOREK.EVELIN WOND.M.10 6,8 ml",5.5,spar
16097,"KOREK.EVELIN WOND.M.15 6,8 ml",5.5,spar
29110,PUDER EVELIN KAM.FLOWER 8 g,9.5,spar
29106,PUDER EVELIN HEIGLIGHTER 02,5.9,spar
29105,PUDER EVELIN HEIGLIGHTER 01,5.9,spar
29107,PUDER EVELIN HEIGLIGHTER 03,5.9,spar
31316,"RUMENILO EVELICE LIC 02 4,5 ml",6.1,spar
31317,"RUMENILO EVELICE LIC 03 4,5 ml",6.1,spar
31315,"RUMENILO EVELICE LIC 01 4,5 ml",6.1,spar
32104,SAPUN EVELINE ZA STILIZ.OBRVA ,6.85,spar
33732,"SJ.EVELINE THIGHL.F. 02 6,5 ml",6.3,spar
43993,ZAČ.MJ.VEGETA PODR.500g +100g ,3.89,spar
31973,"SALVETE 33x33cm,20/1 PPD ",1.99,spar
31973,"SALVETE 33x33cm,20/1 PPD ",1.99,spar
31973,"SALVETE 33x33cm,20/1 PPD ",1.99,spar
31973,"SALVETE 33x33cm,20/1 PPD ",1.99,spar
18557,"LIKER BARCELO CREMA 0,7 L",20.02,spar
31279,"RUM BARACELO ORGANIC 0,7 L",24.02,spar
21274,MLIJEKO MEDIHELP  LF50+ 50ml,4.59,spar
21292,MLIJEKO SUN KISS S.LF50+ 50 ml,4.59,spar
45485,®IT.RI®.PAHULJ.SPAR ČOK. 500 g,3.79,spar
19152,LOSION MEDIPRO REPELENT 100 ml,2.99,spar
41264,VINO GRA©EVINA ANTUNOVIĆ 1 L,6.99,spar
33746,SJAJILO ZA USNE EVELINE D&G 08,5.3,spar
29073,"PUD EVE TEK+ SJ.ZA O.03 6,5 ml",6.3,spar
40912,VINO CAB.SAUVIGN.ANTUNOVIĆ 1 L,6.99,spar
21155,MLIJ.L´ANGELICA SPF30  200 ml,10.99,spar
21153,MLIJ.L´ANGEL.SUN SPF50  200 ml,12.99,spar
21154,MLIJ.L´ANGELICA  SPF30  200 ml,14.99,spar
21113,MLI.L´ANGELICA SPF50 + 200 ml,17.99,spar
34116,SLAD.MANGO GRUVI SAMM. 4x75 ml,5.99,spar
34652,SNACK VITAL SLANUTAK 100 g,1.99,spar
34651,SNACK VITAL LEĆA 100 g,1.99,spar
23744,NUGG.VEGAN CHICK.O´PLAN.300 g,5.39,spar
42123,"VINO VR.CAB.SAUVIG. POI 0,75 L",6.02,spar
46467,ČOK.LIN.LE.GRANDES TAMNA 150 g,4.99,spar
33339,SIR SCAMORZA MINI DIM.DE 250 g,3.29,spar
34157,SLAD.SUPREME KING LEDO 100 ml,2.79,spar
42125,"VINO VR.GRA©EVINA POI 0,75 L ",6.02,spar
41282,"VINO GRA©EVINA POI 0,75 L",4.02,spar
6491,"DET.SPLENDID COLOR 2,97 L",5.99,spar
41994,"VINO SILVANAC ZELEN.POI 0,75 L",6.02,spar
41922,"VINO ROSE POI 0,75 L",5.02,spar
41871,"VINO RAJN.RIZLING POI 0,75 L ",5.02,spar
6488,"DET.SPLENDID 2,97 L",5.99,spar
42779,"VODA UFF WATER+OXYGEN 0,25 L",2.02,spar
42780,"VODA UFF+COLLAGEN 0,25 L",2.02,spar
42778,"VODA UFF +PROTEIN 0,25 L",2.02,spar
35254,"SOK UFF NARANČA 100% 0,25 L",1.68,spar
35253,"SOK UFF JABUKA 100% 0,25 L",1.68,spar
35252,"SOK UFF ANANAS 100% 0,25 L",1.82,spar
27351,"PIVO PRIMARIUS CJEPIVO 0,5 L",2.75,spar
27352,"PIVO PRIMARIUS RINGI©PIL 0,5 L",3.25,spar
27353,"PIVO PRIMARIUS TAMAN TAM.0,5 L",3.25,spar
27350,"PIVO PRIMARIUS BLAGOSLOV 0,5 L",3.09,spar
27842,PLANTED CHICKEN KRAEUTER 160 g,3.99,spar
27845,PLANTED PULLED SOUTHSTYL.160 g,3.99,spar
27844,PLANTED KEBAB 160 g,3.99,spar
27843,PLANTED CHICKEN NENI 160 g,3.99,spar
11887,INST.JUHA INDOMIE PILETIN.70 g,0.66,spar
23322,NEKTAR S-BUDGET MARELICA 1 L,1.69,spar
23319,NEKTAR S-BUDGET JAGODA 1 L,2.09,spar
27458,"PIVO VARIONICA SOLAR BO.0,5 L",2.62,spar
42349,"VIT.VODA CEDEV.LIM.TRAVA 0,5 L",1.12,spar
42348,"VIT.VODA CEDE.LIM.KUPINA 0,5 L",1.12,spar
23231,NEKTAR BRAVO NAR.MRK.LIMUN 2 L,3.19,spar
23290,NEKTAR MARASKA MAR.BRE.JAB.1 L,1.79,spar
27121,"PIVO KOSTRIZER CRNO 0,5 L",1.62,spar
9274,"GAZIRANO PIĆE LIMONA 1,25 L",2.59,spar
9290,"GAZIRANO PIĆE SPEZI 1,25 L",2.19,spar
35278,SOK VINDI JABUKA CIJEĐENA 1 L,2.49,spar
23338,NEKTAR VINDI CRNI RIBIZL 1 L,2.09,spar
35273,SOK VINDI HRV.JABUKA 100% 1 L,2.29,spar
7824,"ENERGE.PIĆE URAGAN ZERO 0,25 L",0.79,spar
23360,NEKTAR VINDI NARANČA 2 L,2.59,spar
30211,"RADLER BITBURGER LIMUN 0,5 L",1.52,spar
15384,KIKIRIKI MASLAC LINO LADA 350g,3.79,spar
15384,KIKIRIKI MASLAC LINO LADA 350g,3.79,spar
30410,RAJČICA PODRAVKA KONCENT.210 g,2.39,spar
30411,RAJČICA PODRAVKA KONCENT.370 g,3.49,spar
30412,RAJČICA PODRAVKA KONCENT.720 g,4.99,spar
30216,"RADLER UNION GREJP 0,5 L",1.29,spar
23317,NEKTAR S-BUDGET CRNI RIBIZ.1 L,2.55,spar
34617,SNACK KELLY´S HRSK.SLANI 140 g,2.49,spar
13489,KAPSULE BARCAFFE VANILIJ.140 g,3.98,spar
36761,Skuąa očiąćena,6.79,spar
13488,KAPSULE BARCAFFE PERU 55 g,4.69,spar
13405,KAP.FRANCK NOTA CORTADO 104 g,5.99,spar
7790,"EN.PIĆE S-BUDE.LIMET.ZE.0,25 L",0.63,spar
20602,MELEM SUN POSLJ.SUNČANJ.250 ml,7.99,spar
21840,MUSLI PL.COR.BIG KARAMELA 40 g,1.19,spar
19025,LJE©NJAK JEZGRA S-BUDGET 300 g,4.19,spar
24458,ORAH JEZGRA S-BUDGET 500 g,4.99,spar
20601,MELEM SUHO ULJE SPF30 60 ml ,4.99,spar
996,BADEM JEZGRA S-BUDGET 500 g,5.99,spar
2452,BOMBONI M&M CRISPY 36 g,1.09,spar
2453,BOMBONI M&M CRISPY 77 g,2.19,spar
13311,KAJMAK TRAVNIČKI 200 g,2.99,spar
34247,SLADOLED EUPHORIA MAGNUM 90 ml,2.79,spar
33144,SIR MOZZARELLA  S-BUDGET 400 g,3.99,spar
31737,SAL.MOR.PLODOVA S BUDGET 175 g,3.29,spar
43016,VOĆNI SNACK NUTRINO LAB 200 g,2.25,spar
43016,VOĆNI SNACK NUTRINO LAB 200 g,2.25,spar
43016,VOĆNI SNACK NUTRINO LAB 200 g,2.25,spar
34161,SLAD.TRO.ČOK.CARTE D´OR 825 ml,7.39,spar
26194,PELENE GAĆICE NINJAMAS 9/1,8.99,spar
26194,PELENE GAĆICE NINJAMAS 9/1,8.99,spar
26193,PELENE GAĆICE NINJAMAS 10/1,8.99,spar
34053,SLAD.BLACK F.CARTE D´OR 825 ml,7.39,spar
33859,SLA.LIMUN PI.CARTE D´OR 825 ml,7.39,spar
34133,SLAD.NY CHEE.CARTE D´OR 825 ml,7.39,spar
45352,©UM.TAB.NATUR.®ELJ.VIT.C 96 g,1.99,spar
16301,KREK.KVIKI KAJENSKI PAP.120 g,1.29,spar
34054,SLAD.BOROVNI.CARTE D´OR 825 ml,7.39,spar
26696,PINSA S-BUDGET 250 g,2.29,spar
27946,PLOČICA COR.PROT.SL.KARAM.50 g,1.94,spar
33879,SLA.SOF.ČOK.KE.CORNETTO 140 ml,1.89,spar
33851,SLA.EUPHOR.MIN.MAGNUM 6x55 ml,7.19,spar
34064,SLAD.EUPHORIA MAGNUM 440 ml,7.69,spar
38112,TJES.SVJ.ORECCH.S BUDGE.500 g ,1.29,spar
27655,PJEN.DES. MUNC.NOISETTE 128 g,1.79,spar
26563,PILEĆA KRILA BBQ ALABAMA 450 g,4.49,spar
42737,VODA SARA RIVA 6 L,1.95,spar
26645,PILEĆI RA®NJIĆI INDIA,11.49,spar
14748,KEKS JAFFA BUTTONS 95 g,1.49,spar
26644,PILEĆI RA®NJIĆI ARIZONA,13.59,spar
38113,TJES.SVJ.TROFIE S BUDGET 500 g,1.29,spar
34059,SLAD.CLASSIC VAN.MAGNUM 110 ml,2.79,spar
33844,SLA.BIJELA ČOKOL.MAGNUM 110 ml,2.79,spar
34049,SLAD.BADEM MAGNUM 110 ml,2.79,spar
46188,ČIPS CHIO SLANI 130 g ,1.89,spar
46191,ČIPS CHIO VRHNJE&LUK 130 g,1.89,spar
46186,ČIPS CHIO PAPRIKA 130 g,1.89,spar
46190,ČIPS CHIO VRHNJE LUK 120 g,1.89,spar
46175,ČIPS CHIO CREM.PAPRIKA 120 g,1.89,spar
46177,ČIPS CHIO FEFERONI 130 g  ,1.89,spar
13544,KAPSULE S-BUDGET CARAMEL 50g,2.89,spar
27321,"PIVO PAULANER ORIGINAL 4X0,5 L",6.61,spar
27324,"PIVO PAULANER P©ENIČNO 4X0,5 L",6.61,spar
11919,"INST.KAVA NESCAFE BLACK 13,5 g",0.39,spar
22956,NAPO.KRA© ČOK.KOKOS 500 g,5.49,spar
22955,NAPO.KRA© ČOK.KOKOS 250 g,3.99,spar
40368,VAF.LOACKER TORTINA ORIG.126 g,4.29,spar
40365,VAF.LOAC.TORT.ČOKO.126 g,4.29,spar
46411,ČOK.DORINA MOUSSE 95 g,1.99,spar
34167,SLAD.VAN.BOR.MACARON HD 420 ml,6.99,spar
34183,SLAD.ČOKOLAD.MACARON HD 420 ml,6.99,spar
46415,ČOK.DORINA PETIT BEURRE 95 g,1.99,spar
46414,ČOK.DORINA PETIT BEURRE 240 g,4.99,spar
46395,ČOK.DOR.KREMASTI LJE©NJAK 98 g,1.99,spar
46396,ČOK.DORI.KREM.LJE©.245 g,4.99,spar
46401,ČOK.DORINA JAGODA VANILI.245 g,4.99,spar
46394,ČOK.DOR.JAGODA VANILIJA 95 g,1.99,spar
38605,TORTICA KRA© LINO LADA 21 g,0.55,spar
18740,"LIKER PELINOVA 0,7 L",14.99,spar
46498,ČOK.MILKA LJE©.KREMA 85 g,2.49,spar
46249,ČIPS LAY´S LJUTA PAPRIKA 60 g,1.29,spar
46260,ČIPS LAY´S SLANI 60 g,1.29,spar
45293,©TAP.PARDON KIKIRIKI 100 g,1.29,spar
46259,ČIPS LAY´S SLANI 250 g,3.39,spar
8534,FLIPS CLIPSY KIKIRIKI 75 g,0.39,spar
1372,BIO LUK MLADI 200 g,1.59,spar
2183,BOMB.NEGRO PION.LIM.ĐUM.100 g,1.29,spar
2017,BOM.PION.MENTOL LIMUN 100 g,0.89,spar
10570,GUM.BOMB.PION.MEDVJEDIĆI 100 g,1.39,spar
2193,BOMB.PIONIR NARANČA 100 g,1.19,spar
13554,KARAM.PIONIR ORIGINAL 100 g,1.49,spar
7163,DVOPEK MINI INTEGRALNI 180 g,2.35,spar
46517,ČOK.PRUT.DESPAR PUNJ.ML.200 g,2.99,spar
33860,SLA.LJE©NJ.MONTE ©TAPIĆ 100 ml,1.99,spar
21158,MLIJ.NAPI.ZA LAKU NOĆ DUKAT1 L,1.99,spar
43151,VRH.ZA KUH.BEZ LAKT.DUKA.500 g,3.39,spar
29084,PUD.LAG.JUT.VANI.DUKAT 4X125 g,2.39,spar
12733,JOGURT TEKUĆI LAG.JUTRO 330 g,1.59,spar
12655,JOGURT LAG.JUTRO JAGODA 330 g,1.59,spar
29293,PULLED CHICKEN 500g TANN,6.99,spar
8526,FLIPS CHEETOS SIR 85 g,2.49,spar
8524,FLIPS CHEETOS PAPRIKA 130 g,2.99,spar
4028,CARSKI DROBLJENAC SPAR 195g,1.99,spar
39510,UL.VIOLETA AIR FIT NIGHT 10/1,1.85,spar
19540,MACARONS BIJELA ČOKOLADA 90 g,4.99,spar
19543,MACARONS KAKAO 90 g,4.99,spar
19542,MACARONS JAGODA 90 g,4.99,spar
18, MACARONS PISTACIO 90 g,4.99,spar
26633,PILEĆI PAN.ZABATAK CEKIN 700 g,7.39,spar
44728,ZUB.KONAC DENTA KISS 40m 1/1,1.49,spar
44826,ZUBNA PASTA SENSODYNE 2x75 ml,8.89,spar
44825,ZUBNA PASTA PARODONAT. 2x75ml,8.99,spar
210,AFTER SHAVE DENIM SENS. 100 ml,6.99,spar
205,AFTER SH.DENIM ANTI AG. 100 ml,7.99,spar
9524,GEL TU©.OLD SPICE BEAR. 675 ml,5.97,spar
9527,GEL TU©.OLD SPICE WOLF. 675 ml,5.97,spar
5882,DEO ST.OLD SPICE WOLF. 85 ml,5.97,spar
5749,DEO SP.REXONA B.BOUQUET150 ml,5.6,spar
5751,DEO SP.REXONA W FRESH 150 ml,5.6,spar
5752,DEO SP.REXONA W. B&W 150 ml,5.6,spar
5725,DEO S.REXONA MEN COBALT 200 ml,6.49,spar
5728,DEO SP.AXE JUNGLE FRESH 150 ml,4.55,spar
206,AFTER SHAVE AXE DARK T. 100 ml,7.99,spar
5720,DEO S.DOVE W PEAR&ALOE 150 ml,5.2,spar
31182,ROLL ON NEUTRO FRESCO  50 ml,3.45,spar
31182,ROLL ON NEUTRO FRESCO  50 ml,3.45,spar
11362,"HRANA ZA PSE PEDI.ADULT 2,6 kg",12.99,spar
32571,SERUM HOLYPLANT SKIN  30 ml,9.99,spar
11368,HRANA ZA PSE PEDIG.JUNIOR 2 kg,10.49,spar
11364,HRANA ZA PSE PEDIG.ADULT 500 g,2.99,spar
11360,HRANA ZA PSE PED.PIL.POV.100 g,0.89,spar
26586,PILEĆA ZADNJA ČETVRT,2.19,spar
28179,POSL.ZA MAČ.FELIX PAR.MIX 60 g,1.59,spar
28179,POSL.ZA MAČ.FELIX PAR.MIX 60 g,1.59,spar
373,AJVAR NATUREL DOMAĆI BLA.340 g,5.49,spar
19212,LOSOS EVA FIL.BILJ.ULJE 100 g,4.89,spar
24621,OSLIĆ EVA FIL.BILJ.ULJE 100 g,2.69,spar
12039,INTEGRALNE KRU©NE MRVICE 400 g,1.99,spar
25744,PA©TETA ARG.KOK.EKST.PIK.95 g,1.49,spar
25757,PA©TETA ARGETA RIBLJA POV.95g,1.49,spar
40813,"VINO ANĐEO S GRE©.CRNO 0,75 L",20.89,spar
40814,"VINO ANĐEO.S GRE©.BIJ. 0,75 L",20.89,spar
41474,"VINO MALVAZ.KALAVOJNA 0,75 L",11.02,spar
41491,"VINO MALVAZIJA BABOS 0,75 L",11.02,spar
2933,BRIJ.GILL.VENUS COMFORT 1/1,8.49,spar
41970,"VINO SAUV.BIJELI SV.PE. 0,75 L",11.02,spar
12490,JOG.GRČKI TIP NATUR SB 150 g,0.75,spar
45980,ČAJNO PECIVO MIJE©A.SPAR 500 g,5.09,spar
25694,PATRONE GILLETTE COMFORT 4/1,23.99,spar
12488,JOG.GRČ.TIP VI©./NAR. SB150 g,0.75,spar
27640,"PJ.VINO SPIRITZ M.S. 0,75 L",3.02,spar
12487,JOG.GRČ. TIP DAT./MED SB 150 g,0.75,spar
27637,"PJ.VINO HUGO LAFI BA.LI 0,75 L",3.02,spar
27638,"PJ.VINO HUGO MONTE SAN. 0,75 L",3.02,spar
537,"APEROL SPRITZ 3x0,2 L",10.49,spar
16264,KRASTAVCI SPAR REZANI 510 g,1.59,spar
11250,HRANA ZA MAČKE MOLLY 24X100 g,9.99,spar
36046,"STOCK COLA 0,25 L",2.42,spar
9897,"GIN BICKENS 0,7 L",18.09,spar
25770,PA©TETA GAVRIL.JETRENA 4X100 g,4.99,spar
25778,PA©TETA GAVRIL.ČAJNA 4X100 g,4.99,spar
5908,DEO STICK REXONA SEXY BO.40 ml,4.79,spar
5750,DEO SP.REXONA INVISIBLE 150 ml,5.6,spar
5829,DEO SPRAY DOVE W PEACH 150 ml,5.2,spar
5738,DEO SP.DOVE EUCALYPTUS150 ml,5.2,spar
5887,DEO STICK AXE AFRICA 50 ml,4.59,spar
19142,LOSION DIPETROL FAMILY 200 ml ,7.99,spar
23315,"NEKTAR S-BUDGET ACE 6X0,2 L",2.35,spar
23316,"NEKTAR S-BUDGET CR.NAR.6X0,2 L",2.35,spar
23323,"NEKTAR S-BUDGET MULTIV.6X0,2 L",2.35,spar
1862,BOJA SYOSS 9-53 PLATINUM ,6.19,spar
1857,BOJA SYOSS 12-53 SILVER ,6.19,spar
1858,BOJA SYOSS 3-89 BRONZE ,6.19,spar
45168,©AMPON PANTENE REPAIR 250 ml,5.99,spar
1824,BOJA LIVE  B11 FROSTY ,6.19,spar
30735,REGENERATOR PANTENE RE.160 ml ,5.39,spar
20042,MASKA PANTENE REP&PRO. 300 ml,5.79,spar
35687,SPREJ AZENA ULJNI PR.KOM.50 ml,5.99,spar
20303,MAST AZENA BILJNA 60 ml,7.99,spar
9345,GEL JOHNSON ZA TU© 400 ml,3.95,spar
9346,GEL JOHNSON ZA TU© BADE.400 ml,3.95,spar
9347,GEL JOHNSON ZA TU© NAR 400 ml,3.95,spar
9350,GEL JOHNSON ZA TU©.SHEA 400 ml,3.95,spar
9349,GEL JOHNSON ZA TU©.BRES 750 ml,6.8,spar
9348,GEL JOHNSON ZA TU©.BAD. 750 ml,6.8,spar
19237,LUB.YOU&ME WATERLUB 150 ml,8.25,spar
32775,SIR BIJ.KOCK.ČE©.APET.410 g,3.99,spar
21865,MUSLI SPAR ČOKOLADA 600 g,4.99,spar
21859,MUSLI SPAR JOGURT JAGODA 600 g,3.99,spar
20612,MELEM ZA USNE MELT 10 ml,5.89,spar
20606,"MELEM ZA USNE COLD 4,5 g",3.99,spar
20615,"MELEM ZA USNE VITAMIN 4,5 g",3.99,spar
20605,"MELEM ZA USNE CICA 4,5 g",3.99,spar
1739,BOJA  SYOSS ZA OBRVE CRNA,10.15,spar
1882,BOJA SYOSS ZA OBRV.TAMNO SMEĐA,10.15,spar
1740,BOJA  SYOSS ZA OBRVE SVJ.SMEĐA,10.15,spar
32567,SERUM GLISS ELIKS.NIGHT 100 ml,8.45,spar
32567,SERUM GLISS ELIKS.NIGHT 100 ml,8.45,spar
45082,©AMP.SCHAUMA HERNBS&V.400 ml,2.99,spar
45079,©AMP.SCHAUMA ARGAN OIL.400 ml,2.99,spar
45023,©AM.SYOSS INT&PLEKS440 ml,4.59,spar
30726,REGENER.SYOSS INTENSE 250 ml,4.59,spar
32594,SERUM SYOSS TRE.IN100 ml,8.99,spar
45085,©AMP.SCHAUMA MOIST.400 ml,2.79,spar
22370,NADJEV MANGO NATUR PUR 190 g ,2.49,spar
26618,PILEĆI MARINIRANIMINI FILE,9.99,spar
26642,PILEĆI RASJEK VRTOVI HRVATSKE,7.99,spar
40607,VEGE CURRY PILET.SA MASL.425 g,5.39,spar
11872,INS.NAP.STEV.3U1 ORIGINAL 15 g,0.99,spar
15958,KOMBUCHA BOBIČASTO VOĆE 330 ml,2.69,spar
15965,KOMBUCHA MENTA I LIMETA 330 ml,2.69,spar
13641,KATIN KOLAČ PITA VI©NJA 470 g,6.99,spar
15964,KOMBUCHA MATIČ. I LIMUN 330 ml,2.69,spar
10342,GRANOLA KELLOGG´S KAR. 380 g,5.49,spar
25363,PAPIR ZA PEČ.ZA FR.NA VR.ZRAK,4.99,spar
45469,®IT.KELLOGG´S TRESOR NOU.410 g,5.99,spar
42860,"VODKA F.I. ORIGINAL 0,7 L",20.02,spar
15957,"KOMBUCHA BOBIČASTO VOĆE 0,75 L",4.09,spar
9916,"GIN F.I.ROSE 0,7 L",17.02,spar
15966,"KOMBUCHA PURE 0,75 L",4.09,spar
21412,MLIJEKO ČOKOLADNO DISNEY 1 L,2.29,spar
33846,SLA.COLORI CHOCO QUATT.1500 ml,5.99,spar
33847,SLA.COLORI FRUIT QUATT.1500 ml,5.99,spar
13416,KAP.PERSIL EXPERT 11/1,8.49,spar
14102,KAVA NESCAF.DG BARISTA 3X104 g,12.99,spar
34138,SLAD.PLAZMA CHEES.©TAPIĆ 90 ml,1.99,spar
33862,SLA.MACHO TAM.ČOK.NAR. 370 ml,3.99,spar
33863,SLA.MACHO ČOKOLADA LEDO 370 ml,3.99,spar
33861,SLA.MACHO BIJ.ČOK. LEDO 370 ml,3.99,spar
32585,SERUM NIVEA ZA LICE Q10 30 ml,21.99,spar
18545,LIKER BADEL ANTIQUE. 1 L,22.02,spar
26200,"PELIN SPRITZ BADEL LIM. 0,25 L",2.02,spar
26201,"PELIN SPRITZ BADEL ORA. 0,25 L",2.02,spar
24307,OME.LENOR CHERRY 925 ml,3.49,spar
24313,OME.LENOR FLORAL CHERRY 700 ml,2.49,spar
6372,DET. JAR LILAC 905 ml,5.49,spar
28771,"PROSECCO MIONET.TREVISO 0,2 L",5.02,spar
18518,"LIKE BAILEYS TIRAMISU 0,7 L",27.59,spar
42890,"VODKA SKYY 0,7 L",16.79,spar
